"published_date",doi,title,authors,affiliations
"April 4th 2019, 00:00:00.000","10.1080/10810730.2019.1597952","Use of the Fogg Behavior Model to Assess the Impact of a Social Marketing Campaign on Condom Use in Pakistan","[""Sohail Agha"",""Deanna Tollefson"",""Shadae Paul"",""Dylan Green"",""Joseph B. Babigumira""]","[""Bill and Melinda Gates Foundation, Integrated Delivery Team, Seattle, WA, USA"",""University of Washington, Strategic Analysis, Research, and Training (START) Center, Seattle, WA, USA""]"
"April 3rd 2019, 00:00:00.000","10.1093/ofid/ofz150","Household Costs of Diarrhea by Etiology in Seven Countries, The Global Enterics Mulitcenter Study (GEMS)","[""Marita Zimmermann"",""Karen Kotloff"",""Dilruba Nasrin"",""Anna Roose"",""Myron M Levine"",""Richard Rheingans"",""Tamar Farag"",""Damian Walker"",""Clint Pecenka""]","[""Institute for Disease Modeling, Bellevue, WA, USA"",""PATH, Seattle, WA, USA"",""Department of Pediatrics, University of Maryland School of Medicine, Baltimore, MD, USA"",""Appalachian State University, Boone, NC, USA"",""Center for Vaccine Development and Global Health, University of Maryland School of Medicine, Baltimore, MD, USA"",""Department of Medicine, University of Maryland School of Medicine, Baltimore, MD, USA"",""The Bill and Melinda Gates Foundation, Seattle, WA, USA"",""Institute for Health Metrics and Evaluation, Seattle, WA, USA""]"
"March 20th 2019, 00:00:00.000","10.1080/23288604.2019.1596050","Improving Supply Chain for Essential Drugs in Low Income Countries: Results from a Large Scale Randomized Experiment in Zambia","[""Monique Vledder"",""Jed Friedman"",""Mirja Sjöblom"",""Thomas Brown"",""Prashant Yadav""]","[""Economist, Development Research Group, World Bank"",""Senior Economist, GFF Secretariat, World Bank, University of Edinburg"",""Department of Global Health and Social Medicine, Harvard Medical School, 641 Huntington Avenue | Boston, Massachusetts 02115"",""Practice Manager, GFF Secretariat, World Bank"",""Supply Chain, Bill &amp; Melinda Gates Foundation, 500 5th Avenue, Seattle, WA 98109, USA""]"
"March 1st 2019, 00:00:00.000","10.1099/acmi.ac2019.po0111","BactiVac, a network to support the study, development and implementation of bacterial vaccines","[""Adam Cunningham"",""Johanna Dean"",""Susan Pope"",""Evelina Balandyte"",""Calman A. MacLennan""]","[""3Bill and Melinda Gates Foundation, Seattle, USA"",""1University of Birmingham, Birmingham, United Kingdom"",""2University of Oxford, Oxford, United Kingdom""]"
"February 21st 2019, 00:00:00.000","10.1093/infdis/jiz077","Sabin Strain Inactivated Polio Vaccine for the Polio Endgame","[""John Modlin"",""Konstantin Chumakov""]","[""Bill and Melinda Gates Foundation"",""U.S. Food and Drug Administration""]"
"February 16th 2019, 00:00:00.000","10.1002/cpt.1397","Drug-Drug Interactions of Infectious Disease Treatments in Low Income Countries: A Neglected Topic?","[""Savannah J. McFeely"",""Jingjing Yu"",""Ping Zhao"",""Susan Hershenson"",""Steven Kern"",""Isabelle Ragueneau-Majlessi"",""Dan Hartman""]","[""The Bill & Melinda Gates Foundation; Seattle Washington USA"",""School of Pharmacy; University of Washington; Seattle WA 98195""]"
"February 15th 2019, 00:00:00.000","10.1002/14651858.cd012071.pub2","Antibiotic treatment for newborns with congenital syphilis","[""Godfrey JA Walker"",""Damian Walker"",""Daniel Molano Franco"",""Carlos F Grillo-Ardila""]","[""The University of Liverpool; C/o Cochrane Pregnancy and Childbirth Group, Department of Women's and Children's Health; First Floor, Liverpool Women's NHS Foundation Trust Crown Street Liverpool UK L8 7SS"",""Fundacion Universitaria de Ciencias de la Salud, Hospital de San José; Department of Critical Care; Carrera 19 # 8-32 Bogota Bogota Colombia 11001"",""Bill & Melinda Gates Foundation; Cost-Effectiveness, Integrated Delivery, Global Development; Seattle USA WA 98102"",""Faculty of Medicine, Universidad Nacional de Colombia; Department of Obstetrics and Gynecology; Carrera 30 No 45-03 Bogota Colombia""]"
"February 8th 2019, 00:00:00.000","10.1080/21645515.2018.1553593","Experiences with rotavirus vaccines: can we improve rotavirus vaccine impact in developing countries?","[""A.D. Steele"",""J.C. Victor"",""M.E. Carey"",""J.E. Tate"",""D.E. Atherly"",""C. Pecenka"",""Z. Diaz"",""U.D. Parashar"",""C.D. Kirkwood""]","[""Enteric and Diarrheal Diseases, Bill &amp; Melinda Gates Foundation, Seattle, WA, USA"",""Policy, Access and Innovation, Center for Vaccine Innovation and Access, Seattle, WA, USA"",""Division of Viral Diseases, Centers for Disease Control and Prevention, Atlanta, GA, USA""]"
"February 3rd 2019, 00:00:00.000","10.1002/psp4.12393","Model-informed Assessment Of Anti-infectives For Young Children In Low And Middle-Income Countries","[""Ping Zhao"",""Jonathan Arm"",""Lyou-Fu Ma"",""Stephen Ward"",""David Hermann"",""David Wesche"",""Dan Hartman"",""Steven Kern""]","[""Bill & Melinda Gates Foundation; Seattle Washington USA""]"
"January 1st 2019, 00:00:00.000","10.1145/3287098.3287102",99DOTS,"[""Andrew Cross"",""Rashmi Rodrigues"",""George D'Souza"",""Deepti Chittamuru"",""Raghuram Rao"",""Kiran Rade"",""Bhavin Vadera"",""Daksha Shah"",""Vinod Choudhary"",""Vineet Chadha"",""Amar Shah"",""Nakull Gupta"",""Sameer Kumta"",""Puneet Dewan"",""Bruce Thomas"",""William Thies"",""Brandon Liu"",""Vineet Nair"",""Abhishek Kumar"",""Reena Kuttan"",""Priyanka Ivatury"",""Amy Chen"",""Kshama Lakshman""]","[""RNTCP, Government of India"",""Bill and Melinda Gates Foundation"",""Central TB Division, Government of India"",""Central Leprosy Teaching and Research Institute"",""USAID"",""UC Merced"",""Microsoft Research"",""World Health Organization, India"",""Everwell Health Solutions and Microsoft Research"",""St. John's Medical College"",""Everwell Health Solutions"",""Arcady Group""]"
"January 1st 2019, 00:00:00.000","10.1080/16549716.2019.1651017","A critical assessment of the ideological underpinnings of current practice in global health and their historical origins","[""Hani Kim"",""Uros Novakovic"",""Carles Muntaner"",""Michael T. Hawkes""]","[""Faculty of Medicine, University of Alberta, Edmonton, Canada"",""Bill &amp; Melinda Gates Foundation, Global Health, Seattle, WA, USA"",""Dalla Lana School of Public Health, University of Toronto, Toronto, Canada"",""Department of Interdisciplinary Research, Office OU, Toronto, Canada""]"
"January 1st 2019, 00:00:00.000","10.1177/2455133318811726","Government Health Spending in India: Who Will Fund the Target of 2.5 Per Cent of GDP?","[""Rajeev Ahuja""]","[""Formerly with the World Bank and the Bill &amp; Melinda Gates Foundation."",""Freelance development economist.""]"
"January 1st 2019, 00:00:00.000","10.1080/26410397.2019.1676023","“The Times They Are A-Changin”: using technology for ASRHR in the 25 years since ICPD","[""Priya Nanda"",""Sahil Tandon""]","[""Senior Associate, Program Management and Strategy, Quicksand Design Studio, New Delhi, India"",""Senior Programme Officer, Bill and Melinda Gates Foundation, New Delhi, India""]"
"November 25th 2018, 00:00:00.000","10.1002/cpt.1317","Recognizing that Evidence is Made, not Born","[""Robyn Lim"",""David K. Lee"",""Pierre Sabourin"",""John Ferguson"",""Marilyn Metcalf"",""Meredith Smith"",""Solange Corriol-Rohou"",""Hans-Georg Eichler"",""Murray Lumpkin"",""Gigi Hirsch"",""Inhua Muijrers Chen"",""Brian O'Rourke"",""Anja Schiel"",""Nick Crabb"",""Naomi Aronson"",""Edmund Pezalla"",""Marc Boutin"",""Louise Binder"",""Linda Wilhelm""]","[""Sanofi-Aventis SA; Cambridge MA USA"",""C&C Healthcare Consulting LLC; Durham NC USA"",""Enlightenment Bioconsult LLC; Wethersfield CT USA"",""European Medicines Agency; London UK"",""Canadian Agency for Drugs and Technologies in Health; Ottawa ON Canada"",""Health Products and Food Branch, Health Canada; Ottawa ON Canada"",""AstraZeneca; Paris France"",""National Health Council; Washington D.C USA"",""Bill and Melinda Gates Foundation; Seattle WA USA"",""MIT Center for Biomedical Innovation; NEWDIGS; Cambridge MA USA"",""Amgen, Thousand Oaks; CA USA"",""Save Your Skin Foundation; North Vancouver; BC Canada"",""Norwegian Medicines Agency; HTA Division; Oslo Norway"",""Canadian Arthritis Patient Alliance; Canada"",""NICE; Manchester UK"",""GSK, RTP; NC USA"",""Blue Cross Blue Shield Association; Chicago IL USA""]"
"November 1st 2018, 00:00:00.000","10.1002/jia2.25203","The importance of local epidemic conditions in monitoring progress towards HIV epidemic control in Kenya: a modelling study","[""Sarah-Jane Anderson"",""Geoffrey P Garnett"",""Joanne Enstone"",""Timothy B Hallett""]","[""Division of Public Health and Epidemiology; The University of Nottingham; Nottingham UK"",""Department of Infectious Disease Epidemiology; Imperial College London; London UK"",""The Bill and Melinda Gates Foundation; Seattle WA USA""]"
"September 27th 2018, 00:00:00.000","10.1002/psp4.12357","Establishing a multidisciplinary framework to study drug-drug interactions of hormonal contraceptives: an invitation to collaborate","[""Lawrence J Lesko"",""Valvanera Vozmediano"",""Joshua D Brown"",""Almut Winterstein"",""Ping Zhao"",""Jörg Lippert"",""Joachim Höchel"",""Ayyappa Chaturvedula"",""Annesha White"",""Stephan Schmidt""]","[""Department of Pharmaceutical Outcomes and Policy; College of Pharmacy; University of Florida; Gainesville FL USA"",""Department of Pharmacotherapy; University of North Texas Health Science Center; Fort Worth Texas"",""Bayer AG; Berlin Germany"",""Center for Pharmacometrics and Systems Pharmacology; Department of Pharmaceutics; College of Pharmacy; University of Florida; Lake Nona (Orlando); FL USA"",""The Bill & Melinda Gates Foundation; Seattle WA USA"",""Clinical Pharmacometrics; Bayer AG Pharmaceuticals; 42113 Wuppertal Germany""]"
"September 18th 2018, 00:00:00.000","10.1111/nyas.13968","Global prevalence and disease burden of vitamin D deficiency: a roadmap for action in low- and middle-income countries","[""Daniel E. Roth"",""Steven A. Abrams"",""John Aloia"",""Gilles Bergeron"",""Megan W. Bourassa"",""Kenneth H. Brown"",""Mona S. Calvo"",""Kevin D. Cashman"",""Gerald Combs"",""Luz María De-Regil"",""Maria Elena Jefferds"",""Kerry S. Jones"",""Hallie Kapner"",""Adrian R. Martineau"",""Lynnette M. Neufeld"",""Rosemary L. Schleicher"",""Tom D. Thacher"",""Susan J. Whiting""]","[""Department of Paediatrics; The Hospital for Sick Children and University of Toronto; Toronto Ontario Canada"",""Department of Pediatrics; Dell Medical School at the University of Texas at Austin; Austin Texas"",""on the basis of Centers for Disease Control and Prevention; Atlanta Georgia"",""University of Saskatchewan; Saskatoon Saskatchewan Canada"",""Independent Contractor; New York New York"",""Nutrition International; Ottawa Ontario Canada"",""Retired, U.S. Food and Drug Administration; Silver Spring Maryland"",""Global Alliance for Improved Nutrition; Geneva Switzerland"",""MRC Elsie Widdowson Laboratory; Cambridge United Kingdom"",""Cork Centre for Vitamin D and Nutrition Research; University College Cork; Cork Ireland"",""Tufts University; Medford Massachusetts"",""The Sackler Institute for Nutrition Science; The New York Academy of Sciences; New York New York"",""Bill & Melinda Gates Foundation; Seattle Washington"",""Blizard Institute, Queen Mary University of London; London United Kingdom"",""Mayo Clinic; Rochester Minnesota"",""NYU Winthrop Hospital; Mineola New York""]"
"August 31st 2018, 00:00:00.000","10.1001/jamanetworkopen.2018.1579","Rotavirus Vaccines in China","[""Carl D. Kirkwood"",""A. Duncan Steele""]","[""Enteric and Diarrheal Disease, Bill and Melinda Gates Foundation, Seattle, Washington""]"
"August 30th 2018, 00:00:00.000","10.1056/nejmoa1716677","Type 2 Poliovirus Detection after Global Withdrawal of Trivalent Oral Vaccine","[""Isobel M. Blake"",""Margarita Pons-Salort"",""Natalie A. Molodecky"",""Ousmane M. Diop"",""Paul Chenoweth"",""Ananda S. Bandyopadhyay"",""Michel Zaffran"",""Roland W. Sutter"",""Nicholas C. Grassly""]","[""From the Department of Infectious Disease Epidemiology, Imperial College London, London (I.M.B., M.P.-S., N.A.M., N.C.G.); the Polio Eradication Department, World Health Organization, Geneva (O.M.D., P.C., M.Z., R.W.S.); and the Bill and Melinda Gates Foundation, Seattle (A.S.B.).""]"
"August 27th 2018, 00:00:00.000","10.1111/nyas.13919","Thiamine deficiency disorders: diagnosis, prevalence, and a roadmap for global control programs","[""Kyly C. Whitfield"",""Megan W. Bourassa"",""Bola Adamolekun"",""Gilles Bergeron"",""Lucien Bettendorff"",""Kenneth H. Brown"",""Lorna Cox"",""Aviva Fattal-Valevski"",""Philip R. Fischer"",""Elizabeth L. Frank"",""Laurent Hiffler"",""Lwin Mar Hlaing"",""Maria Elena Jefferds"",""Hallie Kapner"",""Sengchanh Kounnavong"",""Maral P.S. Mousavi"",""Daniel E. Roth"",""Maria-Nefeli Tsaloglou"",""Frank Wieringa"",""Gerald F. Combs""]","[""Mayo Clinic; Rochester Minnesota"",""Laboratory of Neurophysiology, GIGA-Neurosciences; University of Liège; Liège Belgium"",""Medical Research Council Elsie Widdowson Laboratory; Cambridge United Kingdom"",""Independent contractor; New York New York"",""Diagnostics for All Inc.; Salem Massachusetts"",""Doctors without Borders (MSF); Barcelona Spain"",""Centers for Disease Control and Prevention; Atlanta Georgia"",""Hospital for Sick Children and University of Toronto; Toronto Ontario Canada"",""National Nutrition Center, Ministry of Health and Sports; Myanmar"",""The Lao Tropical and Public Health Institute, Ministry of Health; Vientiane; Lao PDR"",""University of Tennessee Health Science Center; Memphis Tennessee"",""The Sackler Institute for Nutrition Science; The New York Academy of Sciences; New York New York"",""Institut de Recherche pour le Developpment; Montpellier France"",""Department of Applied Human Nutrition; Mount Saint Vincent University; Halifax Nova Scotia Canada"",""Department of Chemistry and Chemical Biology; Harvard University; Cambridge Massachusetts"",""Tel Aviv Medical Center, Dana-Dwek Children's Hospital, Sackler Faculty of Medicine; Tel Aviv University; Tel Aviv Israel"",""Bill & Melinda Gates Foundation; Seattle Washington"",""University of Utah and ARUP Laboratories; Salt Lake City Utah"",""Jean Mayer USDA Human Nutrition Research Center; Tufts University; Boston Massachusetts""]"
"August 23rd 2018, 00:00:00.000","10.1080/14767058.2017.1419177","Criteria for assigning cause of death for stillbirths and neonatal deaths in research studies in low-middle income countries","[""Robert L. Goldenberg"",""Lulu Muhe"",""Sarah Saleem"",""Sangappa Dhaded"",""Shivaprasad S. Goudar"",""Janna Patterson"",""Assaye Nigussie"",""Elizabeth M. McClure""]","["" Department of Community Health Sciences, Aga Khan University, Karachi, Pakistan; "","" Addis Ababa University, Addis Ababa, Ethiopia; "","" Columbia University, New York, NY, USA; "","" Bill &amp; Melinda Gates Foundation, Seattle, Washington, USA; "","" KLE’S University JN Medical College, Belagavi, India; "","" RTI International, Durham, NC, USA""]"
"August 13th 2018, 00:00:00.000","10.1001/jamapediatrics.2018.1960","Rotavirus Vaccination and the Global Burden of Rotavirus Diarrhea Among Children Younger Than 5 Years","[""Christopher Troeger"",""Ibrahim A. Khalil"",""Puja C. Rao"",""Shujin Cao"",""Brigette F. Blacker"",""Tahmeed Ahmed"",""George Armah"",""Julie E. Bines"",""Thomas G. Brewer"",""Danny V. Colombara"",""Gagandeep Kang"",""Beth D. Kirkpatrick"",""Carl D. Kirkwood"",""Jason M. Mwenda"",""Umesh D. Parashar"",""William A. Petri"",""Mark S. Riddle"",""A. Duncan Steele"",""Robert L. Thompson"",""Judd L. Walson"",""John W. Sanders"",""Ali H. Mokdad"",""Christopher J. L. Murray"",""Simon I. Hay"",""Robert C. Reiner""]","[""Bill & Melinda Gates Foundation, Seattle, Washington"",""Centers for Disease Control and Prevention, Atlanta, Georgia"",""Department of Pediatrics, University of Washington, Seattle"",""Department of Global Health, University of Washington, Seattle"",""Global Enterics LLC, Seattle, Washington"",""Uniformed Services University, Bethesda, Maryland"",""International Centre for Diarrhoeal Disease Research, Dhaka, Bangladesh"",""Wake Forest University School of Medicine, Salem, North Carolina"",""Department of Paediatrics, University of Melbourne, Melbourne, Victoria, Australia"",""Department of Medicine, University of Washington, Seattle"",""Institute for Health Metrics and Evaluation, Seattle, Washington"",""Murdoch Children’s Research Institute, Department of Gastroenterology, Clinical Nutrition Royal Children's Hospital, Parkville, Melbourne, Victoria, Australia"",""Translational Health Science and Technology Institute, Faridabad, India"",""Division of Infectious Diseases and International Health, Department of Internal Medicine, University of Virginia, Charlottesville"",""Department of Epidemiology, University of Washington, Seattle"",""Department of Medicine, University of Vermont College of Medicine, Burlington"",""Big Data Institute, Li Ka Shing Centre for Health Information and Discovery, University of Oxford, Oxford, United Kingdom"",""World Health Organization Regional Office for Africa, Brazzaville, Republic of Congo"",""Noguchi Memorial Institute for Medical Research, Accra, Ghana""]"
"August 3rd 2018, 00:00:00.000","10.1002/cpt.1205","Use of physiologically-based pharmacokinetic (PBPK) modeling to evaluate the effect of chronic kidney disease on the disposition of hepatic CYP2C8 and OATP1B drug substrates","[""Ming-Liang Tan"",""Ping Zhao"",""Lei Zhang"",""Yunn-Fang Ho"",""Manthena V S Varma"",""Sibylle Neuhoff"",""Thomas D Nolin"",""Aleksandra Galetin"",""Shiew-Mei Huang""]","[""Quantitative Sciences, Global Health-Integrated Development; Bill and Melinda Gates Foundation; Seattle WA USA"",""PharmacokineticsPharmacodynamics & Metabolism Department-New Chemical Entities, Pfizer Inc; Groton CT USA"",""Office of Clinical Pharmacology, Office of Translational Sciences; Center for Drug Evaluation and Research, U.S. Food and Drug Administration; Silver Spring MD USA"",""Graduate Institute of Clinical Pharmacy; College of Medicine, National Taiwan University; Taipei Taiwan"",""Office of Research and Standards; Office of Generic Drugs, Center for Drug Evaluation and Research, U.S. Food and Drug Administration; Silver Spring MD USA"",""Centre for Applied Pharmacokinetic Research; School of Heath Sciences, University of Manchester; Manchester UK"",""Center for Clinical Pharmaceutical Sciences, Department of Pharmacy and Therapeutics, and Department of Medicine Renal-Electrolyte Division; University of Pittsburgh Schools of Pharmacy and Medicine; Pittsburgh PA USA"",""Certara UK Ltd., Simcyp Division, Level 2-Acero, 1 Concourse Way; Sheffield S1 2BJUK""]"
"July 26th 2018, 00:00:00.000","10.1111/mcn.12648","Prevalence and predictors of overweight and obesity among Cameroonian women in a national survey and relationships with waist circumference and inflammation in Yaoundé and Douala","[""Reina Engle-Stone"",""Martin Nankap"",""Alex O. Ndjebayi"",""Avital Friedman"",""Ann Tarini"",""Kenneth H. Brown"",""Lucia Kaiser""]","[""Helen Keller International; New York New York"",""Bill & Melinda Gates Foundation; Seattle Washington"",""Helen Keller International, Cameroon; Yaoundé Cameroon"",""Department of Nutrition; University of California; Davis California""]"
"July 25th 2018, 00:00:00.000","10.4269/ajtmh.18-0500","Reducing Typhoid Burden within a Generation","[""Zulfiqar A. Bhutta"",""Anita K. M. Zaidi"",""Tikki Pangestu""]","[""n Center of Excellence in Women and Child Health, The Aga Khan University, Karachi, Pakistan;n "",""n Vaccine Development and Surveillance, Bill & Melinda Gates Foundation, Seattle, Washigton;n "",""n Visiting Professor, Lee Kuan Yew School of Public Policy, National University of Singapore, Singapore, Singaporen "",""n Global Child Health and Policy, Centre for Global Child Health, The Hospital for Sick Children, Toronto, Canada;n "",""n Enteric and Diarrheal Diseases, Bill & Melinda Gates Foundation, Seattle, Washigton;n ""]"
"July 25th 2018, 00:00:00.000","10.4269/ajtmh.18-0111","Typhoid Fever: Way Forward","[""Zulfiqar A. Bhutta"",""Robert F. Breiman"",""Eric D. Mintz"",""Robert E. Black"",""Stephen P. Luby"",""Michelle Gaffey"",""Myron M. Levine"",""John A. Crump"",""Duncan Steele""]","[""\n               Centre for International Health, University of Otago, Dunedin, New Zealand;\n            "",""\n               Emory Global Health Institute, Emory University, Atlanta, Georgia;\n            "",""\n               Centre for Global Child Health, The Hospital for Sick Children, Toronto, Canada;\n            "",""\n               Global Health, Vaccinology and Infectious Diseases, University of Maryland School of Medicine, Baltimore, Maryland\n            "",""\n               Centre for Innovation in Global Health, Woods Institute for the Environment, Stanford University, Stanford, California;\n            "",""\n               National Center for Emerging and Zoonotic Infectious Diseases, Centers for Disease Control and Prevention, Atlanta, Georgia;\n            "",""\n               Enteric and Diarrheal Diseases, Bill and Melinda Gates Foundation, Seattle, Washington;\n            "",""\n               Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland;\n            ""]"
"July 22nd 2018, 00:00:00.000","10.1002/psp4.12338","Physiologically-Based Pharmacokinetic Approach to Determine Dosing on Extracorporeal Life Support: Fluconazole in Children on ECMO","[""Kevin M Watt"",""Michael Cohen-Wolkowiez"",""Jeffrey S Barrett"",""Michael Sevestre"",""Ping Zhao"",""Kim L R Brouwer"",""Andrea N Edginton""]","[""Design2Code Inc.; Waterloo Ontario Canada"",""Sanofi-Aventis; Bridgewater NJ USA"",""Bill and Melinda Gates Foundation; Seattle WA USA"",""Division of Pharmacotherapy and Experimental Therapeutics; UNC Eshelman School of Pharmacy; Chapel Hill NC USA"",""Duke Clinical Research Institute; Duke University Medical Center; Durham NC USA"",""University of Waterloo School of Pharmacy; Waterloo Ontario Canada""]"
"July 2nd 2018, 00:00:00.000","10.4269/ajtmh.17-0889","Dried Blood Spots for Global Health Diagnostics and Surveillance: Opportunities and Challenges","[""Mark D. Lim""]","[""\n               Bill & Melinda Gates Foundation\n            ""]"
"June 26th 2018, 00:00:00.000","10.1080/23288604.2018.1483710","Commitment to impact: strengthening measurement of industry-led access-to-medicines programs","[""Peter C. Rockers"",""Michael R. Reich"",""Hannah Kettler"",""Veronika J. Wirtz""]","["" Bill and Melinda Gates Foundation, Seattle, WA"","" Department of Global Health, Boston University School of Public Health, Boston, MA, USA"","" Department of Global Health and Population, Harvard T. H. Chan School of Public Health, Boston, MA""]"
"May 31st 2018, 00:00:00.000","10.1056/nejmp1806283","Innovation for Pandemics","[""Bill Gates""]","[""From the Bill and Melinda Gates Foundation, Seattle.""]"
"May 30th 2018, 00:00:00.000","10.1002/ijc.31618","Gender-neutral vaccination provides improved control of human papillomavirus types 18/31/33/35 through herd immunity: Results of a community randomised trial (III)","[""Matti Lehtinen"",""Tapio Luostarinen"",""Simopekka Vänskä"",""Anna Söderlund-Strand"",""Tiina Eriksson"",""Kari Natunen"",""Dan Apter"",""Iacopo Baussano"",""Katja Harjula"",""Mari Hokkanen"",""Marjo Kuortti"",""Johanna Palmroth"",""Tiina Petäjä"",""Eero Pukkala"",""Sirpa Rekonen"",""Mari Siitari-Mattila"",""Heljä-Marja Surcel"",""Leena Tuomivaara"",""Jorma Paavonen"",""Pekka Nieminen"",""Joakim Dillner"",""Gary Dubin"",""Geoff Garnett""]","[""Gates Foundation; Seattle WA USA"",""Department of Infections and Cancer; International Agency for Research on Cancer; Lyon France"",""Department of Clinical Microbiology; Skåne University hospital; Lund Sweden"",""Institute for Health and Welfare; Helsinki and Oulu Finland"",""Takeda Pharmaceuticals International; Switzerland"",""Department of Laboratory Medicine; Karolinska Institute; Huddinge Sweden"",""School of Health Sciences; University of Tampere; Tampere Finland"",""Department of Obstetrics and Gynecology; University of Helsinki; Finland"",""VL Medi; Helsinki Finland""]"
"May 22nd 2018, 00:00:00.000","10.1080/21645515.2018.1470725","Global Rotavirus Vaccine Introductions and Coverage: 2006 – 2016","[""Alice Abou-Nader"",""Molly Sauer"",""A. Duncan Steele"",""Jacqueline E. Tate"",""Deborah Atherly"",""Umesh D. Parashar"",""Mathuram Santosham"",""E. Anthony S. Nelson""]","["" Centers for Disease Control and Prevention"","" The Chinese University of Hong Kong, Department of Paediatrics"","" Johns Hopkins University, Departments of International Health and Pediatrics"","" PATH"","" Bill and Melinda Gates Foundation""]"
"May 14th 2018, 00:00:00.000","10.1089/vio.2017.0056","Networked Individuals, Gendered Violence: A Literature Review of Cyberviolence","[""Emma Louise Backe"",""Pamela Lilleston"",""Jennifer McCleary-Sills""]","[""Department of Anthropology, George Washington University, Washington, District of Columbia."",""Global Growth and Opportunity, Bill and Melinda Gates Foundation, Seattle, Washington."",""New Jersey Department of Children and Families, Trenton, New Jersey.""]"
"May 10th 2018, 00:00:00.000","10.1001/jama.2018.4478","Preparing Physician-Scientists for an Evolving Research Ecosystem","[""Matthew E. Hirschtritt"",""Penny M. Heaton"",""Thomas R. Insel""]","[""Mindstrong Health Inc, Palo Alto, California"",""Department of Psychiatry, Weill Institute for Neurosciences, University of California, San Francisco"",""The Bill & Melinda Gates Foundation, Seattle, Washington""]"
"May 1st 2018, 00:00:00.000","10.1111/nyas.13720","What implementation evidence matters: scaling-up nurturing interventions that promote early childhood development","[""Pia R. Britto"",""Manpreet Singh"",""Tarun Dua"",""Raghbir Kaur"",""Aisha K. Yousafzai""]","[""Department of Global Health and Population, Harvard T.H. Chan School of Public Health; Harvard University; Boston Massachusetts"",""Early Childhood Development; UNICEF; New York New York"",""Bill and Melinda Gates Foundation; Seattle Washington"",""Department of Mental Health and Substance Abuse; World Health Organization; Geneva Switzerland""]"
"March 6th 2018, 00:00:00.000","10.1001/jama.2018.2093","The Global HIV Epidemic","[""Ingrid T. Katz"",""Peter Ehrenkranz"",""Wafaa El-Sadr""]","[""Harvard Medical School, Boston, Massachusetts"",""Center for Global Health, Massachusetts General Hospital, Boston"",""ICAP at Columbia University, New York, New York"",""Department of Epidemiology, Mailman School of Public Health, Columbia University, New York, New York"",""Department of Medicine, Brigham and Women’s Hospital, Boston, Massachusetts"",""Global Development, Bill & Melinda Gates Foundation, Seattle, Washington""]"
"March 1st 2018, 00:00:00.000","10.1002/jia2.25080","A pragmatic approach to monitor and evaluate implementation and impact of differentiated ART delivery for global and national stakeholders","[""Peter D Ehrenkranz"",""Jesus MG Calleja"",""Wafaa El-Sadr"",""Ade O Fakoya"",""Nathan Ford"",""Anna Grimsrud"",""Kate L Harris"",""Suzanne L Jed"",""Daniel Low-Beer"",""Sadhna V Patel"",""Miriam Rabkin"",""William John Reidy"",""Annette Reinisch"",""George K Siberry"",""Leigh A Tally"",""Isaac Zulu"",""Irum Zaidi""]","[""HIV Programmes & Advocacy; International AIDS Society; Cape Town South Africa"",""Department of HIV and Hepatitis; WHO; Geneva Switzerland"",""Office of the U.S. Global AIDS Coordinator and Health Diplomacy; U.S. Department of State; Washington DC USA"",""Division of Global HIV and TB; Center for Global Health; Centers for Disease Control and Prevention; Atlanta GA USA"",""Global Division, HIV/AIDS Bureau; U.S. Health Resources and Services Administration; Rockville MD USA"",""ICAP at Columbia University; Columbia University Mailman School of Public Health; New York NY USA"",""Global Development; Bill & Melinda Gates Foundation; Seattle WA USA"",""Technical Advice and Partnerships Department; The Global Fund to Fight AIDS, Tuberculosis and Malaria; Geneva Switzerland""]"
"February 22nd 2018, 00:00:00.000","10.1080/21645515.2018.1444321","The need for sustainability and alignment of future support for National Immunization Technical Advisory Groups (NITAGs) in low and middle-income countries","[""Natasha Howard"",""Sadie Bell"",""Helen Walls"",""Laurence Blanchard"",""Logan Brenzel"",""Mark Jit"",""Sandra Mounier-Jack""]","["" London School of Hygiene and Tropical Medicine, Department of Infectious Disease Epidemiology, Keppel St, London, WC1E 7HT, United Kingdom."","" Bill and Melinda Gates Foundation, 500 Fifth Avenue North, Seattle, WA 98109, USA."","" London School of Hygiene and Tropical Medicine, Department of Global Health and Development, Tavistock Place, London, WC1H 9SH, United Kingdom.""]"
"February 21st 2018, 00:00:00.000","10.1080/14760584.2018.1443008","Estimated impact of rotavirus vaccine on hospitalizations and deaths from rotavirus diarrhea among children <5 in Asia","[""Eleanor Burnett"",""Jacqueline E. Tate"",""Carl D. Kirkwood"",""E. Anthony S. Nelson"",""Mathuram Santosham"",""A. Duncan Steele"",""Umesh D. Parashar""]","["" Centers for Disease Control and Prevention, Atlanta, Georgia"","" CDC Foundation for Centers for Disease Control and Prevention, Atlanta, Georgia"","" Johns Hopkins University, Baltimore, Maryland"","" Bill and Melinda Gates Foundation, Seattle, Washington"","" Prince of Wales Hospital, Hong Kong Special Administrative Region, PR China""]"
